,column,dtype,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,unique_count,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories
377,PREV_AMT_GOODS_PRICE_MAX,float64,290082,17429,5.67,48658,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '186295.5', '68458.5', '177448.5', '190287.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
378,PREV_AMT_GOODS_PRICE_MEAN,float64,290082,17429,5.67,185829,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['179055.0', '147321.0', '88172.1', '93613.5', '333551.25']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
379,PREV_APP_CREDIT_PERC_MAX,float64,290830,16681,5.42,141278,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '1.0134715025906735', '1.2732824427480915', '1.1250861474844935', '1.4823295830575778']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
380,PREV_APP_CREDIT_PERC_MEAN,float64,290830,16681,5.42,247296,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.8516184997488928', '0.977825227992016', '1.0477940418455869', '0.9751405414545952']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
381,PREV_APP_CREDIT_PERC_VAR,float64,229461,78050,25.38,211714,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0053241561080653', '0.0093064049493494', '0.0304186103418054', '0.3825774484437972', '0.0089788008081466']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
382,PREV_CHANNEL_TYPE_AP+ (Cash loan)_MEAN,float64,291057,16454,5.35,261,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1052631578947368', '0.3571428571428571', '0.0277777777777777', '0.8095238095238095']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
383,PREV_CHANNEL_TYPE_Car dealer_MEAN,float64,291057,16454,5.35,35,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.125', '0.1111111111111111', '0.0869565217391304', '0.0434782608695652']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
384,PREV_CHANNEL_TYPE_Channel of corporate sales_MEAN,float64,291057,16454,5.35,129,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0714285714285714', '0.0285714285714285', '0.4210526315789473', '0.2105263157894736']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
385,PREV_CHANNEL_TYPE_Contact center_MEAN,float64,291057,16454,5.35,222,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4583333333333333', '0.0697674418604651', '0.5294117647058824', '0.7777777777777778']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
386,PREV_CHANNEL_TYPE_Country-wide_MEAN,float64,291057,16454,5.35,348,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0625', '0.44', '0.34375', '0.4137931034482758']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
387,PREV_CHANNEL_TYPE_Credit and cash offices_MEAN,float64,291057,16454,5.35,414,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.6818181818181818', '0.696969696969697', '0.5897435897435898', '0.0263157894736842']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
388,PREV_CHANNEL_TYPE_Regional / Local_MEAN,float64,291057,16454,5.35,201,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0344827586206896', '0.5833333333333334', '0.2692307692307692', '0.0204081632653061']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
389,PREV_CHANNEL_TYPE_Stone_MEAN,float64,291057,16454,5.35,244,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.1176470588235294', '0.9', '0.0277777777777777', '0.24']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
390,PREV_CHANNEL_TYPE_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
391,PREV_CNT_PAYMENT_MEAN,float64,290642,16869,5.49,2838,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['24.0', '7.111111111111111', '46.8', '9.529411764705882', '34.09090909090909']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
392,PREV_CNT_PAYMENT_SUM,float64,291057,16454,5.35,727,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['24.0', '93.0', '326.0', '279.0', '712.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
393,PREV_CODE_REJECT_REASON_CLIENT_MEAN,float64,291057,16454,5.35,118,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0416666666666666', '0.0689655172413793', '0.1875', '0.1851851851851851']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
394,PREV_CODE_REJECT_REASON_HC_MEAN,float64,291057,16454,5.35,388,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.8', '0.4074074074074074', '0.6086956521739131', '0.574468085106383']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
395,PREV_CODE_REJECT_REASON_LIMIT_MEAN,float64,291057,16454,5.35,244,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0625', '0.2083333333333333', '0.4736842105263157', '0.6111111111111112']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
396,PREV_CODE_REJECT_REASON_SCOFR_MEAN,float64,291057,16454,5.35,157,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0625', '0.1724137931034483', '0.0689655172413793', '0.027027027027027']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
397,PREV_CODE_REJECT_REASON_SCO_MEAN,float64,291057,16454,5.35,206,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.4210526315789473', '0.7777777777777778', '0.28125', '0.3684210526315789']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
398,PREV_CODE_REJECT_REASON_SYSTEM_MEAN,float64,291057,16454,5.35,57,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.3333333333333333', '0.6666666666666666', '0.5384615384615384', '0.0357142857142857']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
399,PREV_CODE_REJECT_REASON_VERIF_MEAN,float64,291057,16454,5.35,83,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0869565217391304', '0.6666666666666666', '0.1052631578947368', '0.2142857142857142']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
400,PREV_CODE_REJECT_REASON_XAP_MEAN,float64,291057,16454,5.35,394,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.7647058823529411', '0.3548387096774194', '0.3181818181818182', '0.4571428571428571']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
401,PREV_CODE_REJECT_REASON_XNA_MEAN,float64,291057,16454,5.35,104,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0769230769230769', '0.0344827586206896', '0.025', '0.0285714285714285']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
402,PREV_CODE_REJECT_REASON_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
403,PREV_CREDIT_TO_ANNUITY_RATIO_MAX,float64,290639,16872,5.49,132973,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['19.3535835015443', '9.33939643968274', '3.753050743061441', '6.561648819532533', '11.339144018013677']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
404,PREV_CREDIT_TO_ANNUITY_RATIO_MEAN,float64,290639,16872,5.49,277142,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['19.3535835015443', '11.23795746973028', '8.678277869600603', '7.726283436633502', '15.237661744242146']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
405,PREV_DAYS_DECISION_MAX,float64,291057,16454,5.35,2922,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-606.0', '-781.0', '-808.0', '-1263.0', '-2708.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
406,PREV_DAYS_DECISION_MEAN,float64,291057,16454,5.35,60029,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-606.0', '-732.3333333333334', '-400.77777777777777', '-544.5714285714286', '-1980.75']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
407,PREV_DAYS_DECISION_MIN,float64,291057,16454,5.35,2921,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-606.0', '-1735.0', '-240.0', '-2209.0', '-2461.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
408,PREV_DOWN_PAYMENT_TO_CREDIT_MAX,float64,273605,33906,11.03,118279,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.1111531906835826', '0.0967377260981912', '0.1111166335321404', '0.1061247530341518']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
409,PREV_DOWN_PAYMENT_TO_CREDIT_MEAN,float64,273605,33906,11.03,165423,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0370489116882191', '0.1011066398390342', '0.5202870806372006', '0.0400832050715412']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
410,PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,float64,291057,16454,5.35,135,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2142857142857142', '0.1304347826086956', '0.0344827586206896', '0.0606060606060606']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
411,PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,float64,291057,16454,5.35,135,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.7857142857142857', '0.8695652173913043', '0.9655172413793104', '0.9393939393939394']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
412,PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
413,PREV_GOODS_TO_CREDIT_RATIO_MAX,float64,290073,17438,5.67,141283,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '1.2501410835214446', '1.207352234502643', '1.1250861474844935', '1.4823295830575778']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
414,PREV_GOODS_TO_CREDIT_RATIO_MEAN,float64,290073,17438,5.67,246133,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.8723323190081853', '1.0877427004594635', '0.8441297846659642', '1.0045337010690518']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
415,PREV_HOUR_APPR_PROCESS_START_MAX,float64,291057,16454,5.35,24,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['9.0', '18.0', '10.0', '13.0', '22.0']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
416,PREV_HOUR_APPR_PROCESS_START_MEAN,float64,291057,16454,5.35,2558,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['9.0', '15.266666666666667', '12.944444444444445', '8.052631578947368', '6.076923076923077']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
417,PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,float64,291057,16454,5.35,98,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0277777777777777', '0.6363636363636364', '0.375', '0.074074074074074']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
418,PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,float64,291057,16454,5.35,48,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.1111111111111111', '0.2222222222222222', '0.04', '0.0588235294117647']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
419,PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,float64,291057,16454,5.35,34,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '1.0', '0.0909090909090909', '0.0714285714285714', '0.2727272727272727']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
420,PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,float64,291057,16454,5.35,52,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.125', '0.75', '0.0454545454545454', '0.2857142857142857']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
421,PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,float64,291057,16454,5.35,62,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.3333333333333333', '0.0454545454545454', '0.05', '0.0212765957446808']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
422,PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,float64,291057,16454,5.35,71,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2222222222222222', '0.3076923076923077', '0.04', '0.074074074074074']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
423,PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,float64,291057,16454,5.35,100,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2857142857142857', '0.1176470588235294', '0.0952380952380952', '0.0285714285714285']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
424,PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,float64,291057,16454,5.35,53,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1111111111111111', '0.0689655172413793', '0.0714285714285714', '0.2222222222222222']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
425,PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,float64,291057,16454,5.35,67,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2222222222222222', '0.0769230769230769', '0.0476190476190476', '0.0869565217391304']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
426,PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,float64,291057,16454,5.35,74,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0555555555555555', '0.0625', '0.0232558139534883', '0.0147058823529411']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
427,PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,float64,291057,16454,5.35,56,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.125', '0.1818181818181818', '0.2777777777777778', '0.02']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
428,PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,float64,291057,16454,5.35,42,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.6', '0.0833333333333333', '0.217391304347826', '0.0666666666666666']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
429,PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,float64,291057,16454,5.35,20,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.5', '0.3333333333333333', '0.0714285714285714', '0.0625']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
430,PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,float64,291057,16454,5.35,72,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0588235294117647', '0.0416666666666666', '0.0476190476190476', '0.1052631578947368']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
431,PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,float64,291057,16454,5.35,82,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2857142857142857', '0.2222222222222222', '0.16', '0.0967741935483871']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
432,PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,float64,291057,16454,5.35,15,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '1.0', '0.1', '0.0454545454545454', '0.0625']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
433,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,float64,291057,16454,5.35,163,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.24', '0.625', '0.2903225806451613', '0.6923076923076923']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
434,PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,float64,291057,16454,5.35,85,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.04', '0.1363636363636363', '0.037037037037037', '0.0303030303030303']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
435,PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,float64,291057,16454,5.35,57,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.5', '0.0357142857142857', '0.0181818181818181', '0.1363636363636363']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
436,PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,float64,291057,16454,5.35,7,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['0.0', '0.0909090909090909', '0.2', '1.0', '0.3333333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
437,PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,float64,291057,16454,5.35,185,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0967741935483871', '0.3076923076923077', '0.1578947368421052', '0.2083333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
438,PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,float64,291057,16454,5.35,126,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.4', '0.0952380952380952', '0.0227272727272727', '0.1020408163265306']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
439,PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,float64,291057,16454,5.35,57,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.037037037037037', '0.0833333333333333', '0.0434782608695652', '0.3846153846153846']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
440,PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,float64,291057,16454,5.35,407,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.0666666666666666', '0.3478260869565217', '0.3793103448275862', '0.7755102040816326']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
441,PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,float64,291057,16454,5.35,414,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.9333333333333332', '0.24', '0.2272727272727272', '0.4857142857142857']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
442,PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
443,PREV_NAME_CLIENT_TYPE_New_MEAN,float64,291057,16454,5.35,161,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['1.0', '0.0476190476190476', '0.3636363636363636', '0.0138888888888888', '0.0204081632653061']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
444,PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,float64,291057,16454,5.35,168,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.5714285714285714', '0.6363636363636364', '0.6153846153846154', '0.064516129032258']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
445,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,float64,291057,16454,5.35,219,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.3', '0.975609756097561', '0.9761904761904762', '0.3888888888888889']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
446,PREV_NAME_CLIENT_TYPE_XNA_MEAN,float64,291057,16454,5.35,77,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2', '0.1578947368421052', '0.6', '0.0277777777777777']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
447,PREV_NAME_CLIENT_TYPE_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
448,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,float64,291057,16454,5.35,362,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.4117647058823529', '0.2631578947368421', '0.2195121951219512', '0.4193548387096774']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
449,PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,float64,291057,16454,5.35,362,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.5882352941176471', '0.12', '0.3939393939393939', '0.4318181818181818']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
450,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,float64,291057,16454,5.35,397,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.6363636363636364', '0.9375', '0.2258064516129032', '0.3928571428571428']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
451,PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN,float64,291057,16454,5.35,118,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0416666666666666', '0.0689655172413793', '0.1875', '0.1851851851851851']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
452,PREV_NAME_CONTRACT_STATUS_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
453,PREV_NAME_CONTRACT_TYPE_Cash loans_MEAN,float64,291057,16454,5.35,407,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.9333333333333332', '0.6521739130434783', '0.6206896551724138', '0.2244897959183673']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
454,PREV_NAME_CONTRACT_TYPE_Consumer loans_MEAN,float64,291057,16454,5.35,377,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['1.0', '0.0666666666666666', '0.32', '0.6818181818181818', '0.2093023255813953']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
455,PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,float64,291057,16454,5.35,278,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.0', '0.0285714285714285', '0.032258064516129', '0.217391304347826', '0.0789473684210526']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
456,PREV_NAME_CONTRACT_TYPE_XNA_MEAN,float64,291057,16454,5.35,40,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0769230769230769', '0.1428571428571428', '0.1818181818181818', '0.0625']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
457,PREV_NAME_CONTRACT_TYPE_nan_MEAN,float64,291057,16454,5.35,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
458,PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,float64,291057,16454,5.35,21,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0714285714285714', '0.2', '1.0', '0.03125']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
459,PREV_NAME_GOODS_CATEGORY_Animals_MEAN,float64,291057,16454,5.35,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0.0', '0.3333333333333333']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
460,PREV_NAME_GOODS_CATEGORY_Audio/Video_MEAN,float64,291057,16454,5.35,182,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2142857142857142', '0.0952380952380952', '0.0333333333333333', '0.1470588235294117']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
461,PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,float64,291057,16454,5.35,84,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0666666666666666', '0.0344827586206896', '0.1875', '0.0294117647058823']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
462,PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,float64,291057,16454,5.35,126,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.1052631578947368', '0.6', '0.2608695652173913', '0.5833333333333334']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
463,PREV_NAME_GOODS_CATEGORY_Computers_MEAN,float64,291057,16454,5.35,193,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.2272727272727272', '0.3571428571428571', '0.3684210526315789', '0.6111111111111112']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
464,PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,float64,291057,16454,5.35,117,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0454545454545454', '0.1333333333333333', '0.1363636363636363', '0.15']",,,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,
