,column,datatype_current_dtype_report,datatype_suggested_dtype_report,semantic_current_dtype_report,semantic_semantic_type_guess,key_id_like_flag,key_is_primary_key_like,key_is_foreign_key_like,pattern_current_dtype_report,pattern_boolean_like_string_detection,pattern_numeric_like_object_detection,pattern_date_like_object_detection,train_content_current_dtype_report,train_content_non_null_count,train_content_unique_count,train_content_unique_ratio,train_content_avg_string_length,train_content_text_vs_categorical_split,train_content_mixed_type_flag,clean_current_dtype_report,clean_special_character_flag,clean_whitespace_issue_flag,clean_format_inconsistency_flag,clean_leading_or_trailing_space_ratio,clean_multiple_space_ratio,clean_special_character_ratio
558,REFUSED_AMT_APPLICATION_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,100294,32297,0.32202325164017787,,not_applicable,False,float64,False,False,False,,,
559,REFUSED_AMT_CREDIT_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,100294,24804,0.24731290007378307,,not_applicable,False,float64,False,False,False,,,
560,REFUSED_AMT_CREDIT_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,100294,53226,0.5306997427562965,,not_applicable,False,float64,False,False,False,,,
561,REFUSED_APP_CREDIT_PERC_MAX,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,95364,22656,0.2375739272681515,,not_applicable,False,float64,False,False,False,,,
562,REFUSED_APP_CREDIT_PERC_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,95364,43000,0.45090390503754035,,not_applicable,False,float64,False,False,False,,,
563,REFUSED_DAYS_DECISION_MEAN,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,100294,17440,0.17388876702494666,,not_applicable,False,float64,False,False,False,,,
564,REFUSED_DAYS_DECISION_MIN,float64,Int64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,100294,2921,0.029124374339442042,,not_applicable,False,float64,False,False,False,,,
565,REFUSED_SK_ID_PREV_NUNIQUE,float64,Int64,float64,categorical,False,False,False,float64,False,False,False,float64,100294,45,0.00044868087821803895,,not_applicable,False,float64,False,False,False,,,
566,REGION_POPULATION_RELATIVE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,307511,81,0.00026340521152088867,,not_applicable,False,float64,False,False,False,,,
567,REGION_RATING_CLIENT,int64,int64,int64,categorical,False,False,False,int64,False,False,False,int64,307511,3,9.755748574847729e-06,,not_applicable,False,int64,False,False,False,,,
568,REGION_RATING_CLIENT_W_CITY,int64,int64,int64,categorical,False,False,False,int64,False,False,False,int64,307511,3,9.755748574847729e-06,,not_applicable,False,int64,False,False,False,,,
569,REG_CITY_NOT_LIVE_CITY,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
570,REG_CITY_NOT_WORK_CITY,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
571,REG_REGION_NOT_LIVE_REGION,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
572,REG_REGION_NOT_WORK_REGION,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
573,SK_ID_CURR,int64,int64,int64,identifier,True,True,False,int64,False,False,False,int64,307511,307511,1.0,,not_applicable,False,int64,False,False,False,,,
574,TARGET,int64,int64,int64,binary_flag,False,False,False,int64,False,False,False,int64,307511,2,6.503832383231819e-06,,not_applicable,False,int64,False,False,False,,,
575,TOTALAREA_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,159080,5116,0.0321599195373397,,not_applicable,False,float64,False,False,False,,,
576,WALLSMATERIAL_MODE,object,category,object,categorical,False,False,False,object,False,False,False,object,151170,7,4.6305483892306675e-05,8.106350466362374,categorical_like,False,object,True,False,False,0.0,0.0,0.42875570549712244
577,WEEKDAY_APPR_PROCESS_START,object,category,object,categorical,False,False,False,object,False,False,False,object,307511,7,2.276341334131137e-05,7.2311396990676755,categorical_like,False,object,False,False,False,0.0,0.0,0.0
578,YEARS_BEGINEXPLUATATION_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,157504,285,0.0018094778545306785,,not_applicable,False,float64,False,False,False,,,
579,YEARS_BEGINEXPLUATATION_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,157504,245,0.001555516050386022,,not_applicable,False,float64,False,False,False,,,
580,YEARS_BEGINEXPLUATATION_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,157504,221,0.001403138967899228,,not_applicable,False,float64,False,False,False,,,
581,YEARS_BUILD_AVG,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,103023,149,0.0014462789862457897,,not_applicable,False,float64,False,False,False,,,
582,YEARS_BUILD_MEDI,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,103023,151,0.0014656921270007669,,not_applicable,False,float64,False,False,False,,,
583,YEARS_BUILD_MODE,float64,float64,float64,numeric_continuous,False,False,False,float64,False,False,False,float64,103023,154,0.0014948118381332325,,not_applicable,False,float64,False,False,False,,,
