Unnamed: 0,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note,non_null_count,missing_count_x,missing_pct,cardinality_count,cardinality_group,high_cardinality_flag,very_high_cardinality_flag,potential_id_flag,numeric_categorical_flag,encoding_recommendation,sample_values,missing_count_y,missing_percentage,top_category,top_category_percentage,rare_category_count,rare_category_percentage,rare_grouping_recommended,category_distribution_balance,normalized_entropy,high_cardinality,unseen_category_risk,unseen_category_count,unseen_category_ratio,unseen_categories,potential_typos,train_category_count,test_category_count,train_top_categories,test_top_categories,count,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,missing_rate,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio
112,BUREAU_CREDIT_TYPE_Car loan_MEAN,float64,263491,102,0.04,263389,99.96,False,92.57,False,0.0,243916,"[(np.float64(0.0), 243916), (np.float64(0.3333333333333333), 2020), (np.float64(0.25), 1987)]",263491,0.0,92.57,0.3333333333333333,0.77,"[('0.0', 92.57), ('0.3333333333333333', 0.77), ('0.25', 0.75)]",False,Most frequent dominates with 92.57%,263491,44020,14.31,102,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0833333333333333', '0.2727272727272727', '0.04', '0.032258064516129']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0199,0.0,0.0944,4.7493,0.0,0.0,0.0,7.0112,59.1844,243916.0,0.0,0.0,0.0,0.0,0.0,0.0,19575.0,7.4291,0.1431,0.0199,0.0,0.0944,0.0,0.0,0.0,1.0,0.0,7.0113,59.1855,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,19575.0,19575.0,7.43,19575.0,7.43,-0.26,0.3,0.0,5718.0,5718.0,2.17,0.06,5708.0,2.17,0.0,0.5,1526.0,0.58,59.18,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9257
113,BUREAU_CREDIT_TYPE_Cash loan (non-earmarked)_MEAN,float64,263491,16,0.01,263475,99.99,False,99.99,True,0.0,263471,"[(np.float64(0.0), 263471), (np.float64(0.1111111111111111), 2), (np.float64(0.1), 2)]",263491,0.0,99.99,0.1111111111111111,0.0,"[('0.0', 99.99), ('0.1111111111111111', 0.0), ('0.1', 0.0)]",True,Appears uniformly dominated,263491,44020,14.31,16,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.0909090909090909', '0.2', '0.074074074074074', '0.0625']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,0.4,0.4,0.0,0.0,0.0016,136.9877,0.0,0.0,0.0,178.7854,37053.8942,263471.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0076,0.1431,0.0,0.0,0.0016,0.0,0.0,0.0,0.4,0.0,178.7864,37054.5974,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.01,20.0,0.01,-0.0,0.0,0.0,20.0,20.0,0.01,0.0,20.0,0.01,0.0,0.0,20.0,0.01,37053.89,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9999
114,BUREAU_CREDIT_TYPE_Consumer credit_MEAN,float64,263491,329,0.12,263162,99.88,False,30.32,False,1.0,79884,"[(np.float64(1.0), 79884), (np.float64(0.5), 26057), (np.float64(0.6666666666666666), 23255)]",263491,1.0,30.32,0.5,9.89,"[('1.0', 30.32), ('0.5', 9.89), ('0.6666666666666666', 8.83)]",False,Most frequent dominates with 30.32%,263491,44020,14.31,329,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.5', '0.2916666666666667', '0.5333333333333333', '0.868421052631579', '0.6071428571428571']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.7195,0.75,0.2772,0.3852,0.5714,1.0,0.4286,-1.0401,0.57,16642.0,0.0,0.5714,1.0,0.4286,-0.0714,1.6429,0.0,0.0,0.1431,0.7195,0.75,0.2772,0.0,0.5714,1.0,1.0,0.4286,-1.0401,0.57,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.57,1.0,0.43,-0.07,1.64,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,1.55,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.57,left_skewed,False,True,False,False,none,none_needed,-0.07,1.64,left_skewed,yeo_johnson_or_square_transform,True,False,False,True,True,True,False,True,0.5,drop_or_encode,near_constant,0.0632
115,BUREAU_CREDIT_TYPE_Credit card_MEAN,float64,263491,295,0.11,263196,99.89,False,34.71,False,0.0,91449,"[(np.float64(0.0), 91449), (np.float64(0.5), 22753), (np.float64(0.3333333333333333), 22312)]",263491,0.0,34.71,0.5,8.64,"[('0.0', 34.71), ('0.5', 8.64), ('0.3333333333333333', 8.47)]",False,Most frequent dominates with 34.71%,263491,44020,14.31,295,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['0.5', '0.0714285714285714', '0.9090909090909092', '0.72', '0.3448275862068966']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.2397,0.2,0.2572,1.0733,0.0,0.3333,0.3333,1.2603,1.3585,91449.0,0.0,0.0,0.3333,0.3333,-0.5,0.8333,12679.0,4.8119,0.1431,0.2397,0.2,0.2572,0.0,0.0,0.3333,1.0,0.3333,1.2603,1.3586,12679.0,0.0481,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.33,0.33,-0.5,0.83,0.0,12679.0,12679.0,4.81,0.0,0.0,-0.53,1.01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,1.36,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-0.5,0.83,right_skewed,log1p,True,False,True,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.3471
116,BUREAU_CREDIT_TYPE_Interbank credit_MEAN,float64,263491,2,0.0,263489,100.0,False,100.0,True,0.0,263490,"[(np.float64(0.0), 263490), (np.float64(0.1666666666666666), 1)]",263491,0.0,100.0,0.1666666666666666,0.0,"[('0.0', 100.0), ('0.1666666666666666', 0.0)]",True,Appears uniformly dominated,263491,44020,14.31,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0.0', '0.1666666666666666']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,0.1667,0.1667,0.0,0.0,0.0003,513.3137,0.0,0.0,0.0,513.3108,263486.0,263490.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.1431,0.0,0.0,0.0003,0.0,0.0,0.0,0.1667,0.0,513.3137,263491.0,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,263486.0,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,False,0.5,drop_or_encode,near_constant,1.0
117,BUREAU_CREDIT_TYPE_Loan for business development_MEAN,float64,263491,57,0.02,263434,99.98,False,99.47,True,0.0,262100,"[(np.float64(0.0), 262100), (np.float64(0.2), 141), (np.float64(0.25), 131)]",263491,0.0,99.47,0.2,0.05,"[('0.0', 99.47), ('0.2', 0.05), ('0.25', 0.05)]",True,Appears uniformly dominated,263491,44020,14.31,57,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.25', '0.3', '0.1875', '0.2666666666666666']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0012,0.0,0.0221,18.0459,0.0,0.0,0.0,27.9417,1003.293,262100.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0,0.5279,0.1431,0.0012,0.0,0.0221,0.0,0.0,0.0,1.0,0.0,27.9419,1003.3121,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.0,1391.0,0.53,1391.0,0.53,-0.06,0.07,0.0,1282.0,1282.0,0.49,0.01,1214.0,0.46,0.0,0.0,1391.0,0.53,1003.29,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9947
118,BUREAU_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,float64,263491,4,0.0,263487,100.0,False,100.0,True,0.0,263487,"[(np.float64(0.0), 263487), (np.float64(0.5), 2), (np.float64(0.0666666666666666), 1)]",263491,0.0,100.0,0.5,0.0,"[('0.0', 100.0), ('0.5', 0.0), ('0.0666666666666666', 0.0)]",True,Appears uniformly dominated,263491,44020,14.31,4,low_cardinality,False,False,False,True,one_hot_encoding or label_encoding,"['0.0', '0.0666666666666666', '0.0769230769230769', '0.5']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,0.5,0.5,0.0,0.0,0.0014,320.6641,0.0,0.0,0.0,353.024,126500.7427,263487.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0015,0.1431,0.0,0.0,0.0014,0.0,0.0,0.0,0.5,0.0,353.026,126503.1432,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,-0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,126500.74,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,False,0.5,drop_or_encode,near_constant,1.0
119,BUREAU_CREDIT_TYPE_Loan for the purchase of equipment_MEAN,float64,263491,14,0.01,263477,99.99,False,99.99,True,0.0,263475,"[(np.float64(0.0), 263475), (np.float64(0.0588235294117647), 2), (np.float64(1.0), 2)]",263491,0.0,99.99,0.0588235294117647,0.0,"[('0.0', 99.99), ('0.0588235294117647', 0.0), ('1.0', 0.0)]",True,Appears uniformly dominated,263491,44020,14.31,14,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.25', '0.1428571428571428', '0.125', '0.0208333333333333']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0,0.0,0.003,209.3104,0.0,0.0,0.0,303.0045,99763.0951,263475.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0061,0.1431,0.0,0.0,0.003,0.0,0.0,0.0,1.0,0.0,303.0063,99764.9882,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.01,16.0,0.01,-0.01,0.01,0.0,16.0,16.0,0.01,0.0,16.0,0.01,0.0,0.0,16.0,0.01,99763.1,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.5,drop_or_encode,near_constant,0.9999
120,BUREAU_CREDIT_TYPE_Loan for working capital replenishment_MEAN,float64,263491,43,0.02,263448,99.98,False,99.88,True,0.0,263162,"[(np.float64(0.0), 263162), (np.float64(0.125), 36), (np.float64(0.1666666666666666), 34)]",263491,0.0,99.88,0.125,0.01,"[('0.0', 99.88), ('0.125', 0.01), ('0.1666666666666666', 0.01)]",True,Appears uniformly dominated,263491,44020,14.31,43,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.2', '0.1428571428571428', '0.2142857142857142', '0.0526315789473684']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0002,0.0,0.0088,38.2702,0.0,0.0,0.0,66.732,6075.228,263162.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.1249,0.1431,0.0002,0.0,0.0088,0.0,0.0,0.0,1.0,0.0,66.7324,6075.3433,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,329.0,0.12,329.0,0.12,-0.03,0.03,0.0,328.0,328.0,0.12,0.01,328.0,0.12,0.0,0.0,329.0,0.12,6075.23,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9988
121,BUREAU_CREDIT_TYPE_Microloan_MEAN,float64,263491,194,0.07,263297,99.93,False,98.67,True,0.0,259992,"[(np.float64(0.0), 259992), (np.float64(0.5), 286), (np.float64(0.3333333333333333), 275)]",263491,0.0,98.67,0.5,0.11,"[('0.0', 98.67), ('0.5', 0.11), ('0.3333333333333333', 0.1)]",True,Appears uniformly dominated,263491,44020,14.31,194,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.9230769230769232', '0.3', '0.3157894736842105', '0.6842105263157895']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0042,0.0,0.0462,10.9884,0.0,0.0,0.0,14.5971,248.2707,259992.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.0,1.3279,0.1431,0.0042,0.0,0.0462,0.0,0.0,0.0,1.0,0.0,14.5971,248.2755,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,3499.0,3499.0,1.33,3499.0,1.33,-0.13,0.14,0.0,2410.0,2410.0,0.91,0.03,2375.0,0.9,0.0,0.12,2597.0,0.99,248.27,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9867
122,BUREAU_CREDIT_TYPE_Mobile operator loan_MEAN,float64,263491,2,0.0,263489,100.0,False,100.0,True,0.0,263490,"[(np.float64(0.0), 263490), (np.float64(0.0625), 1)]",263491,0.0,100.0,0.0625,0.0,"[('0.0', 100.0), ('0.0625', 0.0)]",True,Appears uniformly dominated,263491,44020,14.31,2,binary,False,False,False,False,binary_encoding or label_encoding,"['0.0', '0.0625']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,0.0625,0.0625,0.0,0.0,0.0001,513.3137,0.0,0.0,0.0,513.3108,263486.0,263490.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004,0.1431,0.0,0.0,0.0001,0.0,0.0,0.0,0.0625,0.0,513.3137,263491.0,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,263486.0,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,False,0.5,drop_or_encode,near_constant,1.0
123,BUREAU_CREDIT_TYPE_Mortgage_MEAN,float64,263491,75,0.03,263416,99.97,False,94.57,False,0.0,249186,"[(np.float64(0.0), 249186), (np.float64(0.3333333333333333), 1500), (np.float64(0.25), 1456)]",263491,0.0,94.57,0.3333333333333333,0.57,"[('0.0', 94.57), ('0.3333333333333333', 0.57), ('0.25', 0.55)]",False,Most frequent dominates with 94.57%,263491,44020,14.31,75,high_cardinality,True,False,False,True,"target_encoding, frequency_encoding, or hash_encoding","['0.0', '0.0454545454545454', '0.037037037037037', '0.1052631578947368', '0.032258064516129']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0142,0.0,0.081,5.6892,0.0,0.0,0.0,8.5185,87.1234,249186.0,0.0,0.0,0.0,0.0,0.0,0.0,14305.0,5.429,0.1431,0.0142,0.0,0.081,0.0,0.0,0.0,1.0,0.0,8.5185,87.1251,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,14305.0,14305.0,5.43,14305.0,5.43,-0.23,0.26,0.0,4102.0,4102.0,1.56,0.05,4097.0,1.55,0.0,0.33,2488.0,0.94,87.12,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9457
124,BUREAU_CREDIT_TYPE_Real estate loan_MEAN,float64,263491,12,0.0,263479,100.0,False,99.99,True,0.0,263468,"[(np.float64(0.0), 263468), (np.float64(0.1), 6), (np.float64(0.1666666666666666), 3)]",263491,0.0,99.99,0.1,0.0,"[('0.0', 99.99), ('0.1', 0.0), ('0.1666666666666666', 0.0)]",True,Appears uniformly dominated,263491,44020,14.31,12,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '1.0', '0.5', '0.0909090909090909', '0.1666666666666666']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0,0.0,0.0027,151.9415,0.0,0.0,0.0,254.3586,80336.4189,263468.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0087,0.1431,0.0,0.0,0.0027,0.0,0.0,0.0,1.0,0.0,254.36,80337.9434,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.01,23.0,0.01,-0.01,0.01,0.0,23.0,23.0,0.01,0.0,23.0,0.01,0.0,0.0,23.0,0.01,80336.42,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.5,drop_or_encode,near_constant,0.9999
125,BUREAU_CREDIT_TYPE_Unknown type of loan_MEAN,float64,263491,42,0.02,263449,99.98,False,99.84,True,0.0,263067,"[(np.float64(0.0), 263067), (np.float64(0.1428571428571428), 42), (np.float64(0.1666666666666666), 41)]",263491,0.0,99.84,0.1428571428571428,0.02,"[('0.0', 99.84), ('0.1428571428571428', 0.02), ('0.1666666666666666', 0.02)]",True,Appears uniformly dominated,263491,44020,14.31,42,medium_cardinality,False,False,False,True,"target_encoding, leave_as_integer, or one_hot_if_dense","['0.0', '0.1428571428571428', '0.0555555555555555', '0.0294117647058823', '0.1333333333333333']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,1.0,1.0,0.0003,0.0,0.0092,32.5525,0.0,0.0,0.0,54.867,4263.9708,263067.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.1609,0.1431,0.0003,0.0,0.0092,0.0,0.0,0.0,1.0,0.0,54.8673,4264.0517,0.0,0.0,highly_skewed,variable,0.0,non_normal,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,424.0,0.16,424.0,0.16,-0.03,0.03,0.0,424.0,424.0,0.16,0.01,423.0,0.16,0.0,0.0,424.0,0.16,4263.97,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9984
126,BUREAU_CREDIT_TYPE_nan_MEAN,float64,263491,1,0.0,263490,100.0,True,100.0,True,0.0,263491,"[(np.float64(0.0), 263491)]",263491,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated,263491,44020,14.31,1,single_category,False,False,False,False,drop_column (constant),['0.0'],,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,263491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,approximately_symmetric,constant,,constant,44020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0
127,BUREAU_DAYS_CREDIT_ENDDATE_MAX,float64,261242,13030,4.99,248212,95.01,False,0.11,False,31060.0,279,"[(np.float64(31060.0), 279), (np.float64(31061.0), 262), (np.float64(31062.0), 247)]",261242,31060.0,0.11,31061.0,0.1,"[('31060.0', 0.11), ('31061.0', 0.1), ('31062.0', 0.09)]",False,Most frequent dominates with 0.11%,261242,46269,15.05,13030,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['780.0', '-2053.0', '-2206.0', '10656.0', '4849.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,261242.0,-41875.0,31199.0,73074.0,4433.042,909.0,9350.9425,2.1094,125.0,1683.0,1558.0,2.2439,3.4652,124.0,54572.0,125.0,1683.0,1558.0,-2212.0,4020.0,51845.0,19.8456,0.1505,4433.042,909.0,9350.9425,-41875.0,125.0,1683.0,31199.0,1558.0,2.2439,3.4653,51845.0,0.1985,highly_skewed,variable,0.0,non_normal,46269.0,125.0,1683.0,1558.0,-2212.0,4020.0,2230.0,49615.0,51845.0,19.85,44810.0,17.15,-23619.79,32485.87,3.0,0.0,3.0,0.0,779.0,47235.0,18.08,-2162.0,31171.0,5213.0,2.0,3.47,right_skewed,True,True,True,True,severe,consider_log_transform,-2212.0,4020.0,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,True,False,False,True,0.8,treat_as_categorical,"high_skew, high_outliers, discrete",0.0005
128,BUREAU_DAYS_CREDIT_ENDDATE_MEAN,float64,261242,97903,37.48,163339,62.52,False,0.02,False,0.0,62,"[(np.float64(0.0), 62), (np.float64(-25.0), 61), (np.float64(-89.0), 59)]",261242,0.0,0.02,-25.0,0.02,"[('0.0', 0.02), ('-25.0', 0.02), ('-89.0', 0.02)]",False,Most frequent dominates with 0.02%,261242,46269,15.05,97903,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-349.0', '-1638.0', '-291.77777777777777', '-986.7857142857144', '5157.8']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,261242.0,-41875.0,31198.0,73073.0,651.8075,-135.5778,3281.7172,5.0348,-703.5,602.5,1306.0,4.8893,33.9314,62.0,147061.0,-703.5,602.5,1306.0,-2662.5,2561.5,29570.0,11.319,0.1505,651.8075,-135.5778,3281.7172,-41875.0,-703.5,602.5,31198.0,1306.0,4.8893,33.932,29570.0,0.1132,highly_skewed,variable,0.0,non_normal,46269.0,-703.5,602.5,1306.0,-2662.5,2561.5,231.0,29339.0,29570.0,11.32,18382.0,7.04,-9193.34,10496.96,31.0,5040.0,5071.0,1.94,628.52,25607.0,9.8,-2233.3,15265.5,5225.0,2.0,33.93,right_skewed,True,True,True,True,severe,consider_log_transform,-2662.5,2561.5,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0002
129,BUREAU_DAYS_CREDIT_ENDDATE_MIN,float64,261242,6828,2.61,254414,97.39,False,0.06,False,-2359.0,168,"[(np.float64(-2359.0), 168), (np.float64(-2499.0), 158), (np.float64(-2254.0), 158)]",261242,-2359.0,0.06,-2499.0,0.06,"[('-2359.0', 0.06), ('-2499.0', 0.06), ('-2254.0', 0.06)]",False,Most frequent dominates with 0.06%,261242,46269,15.05,6828,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-1072.0', '-1812.0', '-2615.0', '1486.0', '27536.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,261242.0,-42060.0,31198.0,73258.0,-1029.5781,-1268.0,2640.3388,2.5645,-2132.0,-449.0,1683.0,6.3824,114.311,70.0,226484.0,-2132.0,-449.0,1683.0,-4656.5,2075.5,3273.0,1.2529,0.1505,-1029.5781,-1268.0,2640.3388,-42060.0,-2132.0,-449.0,31198.0,1683.0,6.3824,114.3132,3273.0,0.0125,highly_skewed,variable,0.0,non_normal,46269.0,-2132.0,-449.0,1683.0,-4656.5,2075.5,131.0,3142.0,3273.0,1.25,2641.0,1.01,-8950.59,6891.44,129.0,2121.0,2250.0,0.86,845.0,2934.0,1.12,-2701.0,3704.67,5178.0,1.98,114.31,right_skewed,True,True,True,True,moderate,winsorize_both_tails,-4656.5,2075.5,heavy_tailed,quantile_transform_or_robust_scaler,True,False,False,True,True,False,False,True,0.5,treat_as_categorical,"high_skew, discrete",0.0003
130,BUREAU_DAYS_CREDIT_MAX,float64,263491,2923,1.11,260568,98.89,False,0.26,False,-91.0,688,"[(np.float64(-91.0), 688), (np.float64(-112.0), 628), (np.float64(-119.0), 618)]",263491,-91.0,0.26,-112.0,0.24,"[('-91.0', 0.26), ('-112.0', 0.24), ('-119.0', 0.23)]",False,Most frequent dominates with 0.26%,263491,44020,14.31,2923,very_high_cardinality,True,True,False,False,"target_encoding, hash_encoding, or embedding_layer","['-103.0', '-59.0', '-1677.0', '-1277.0', '-1765.0']",,,,,,,,,,,False,0.0,0.0,,,0.0,0.0,,,263491.0,-2922.0,0.0,2922.0,-489.2978,-300.0,537.5741,1.0987,-620.0,-143.0,477.0,-2.1412,4.8579,4.0,263487.0,-620.0,-143.0,477.0,-1335.5,572.5,20536.0,7.7938,0.1431,-489.2978,-300.0,537.5741,-2922.0,-620.0,-143.0,0.0,477.0,-2.1412,4.858,20536.0,0.0779,highly_skewed,variable,0.0,non_normal,44020.0,-620.0,-143.0,477.0,-1335.5,572.5,20536.0,0.0,20536.0,7.79,8793.0,3.34,-2102.02,1123.42,8464.0,0.0,8464.0,3.21,192.0,21691.0,8.23,-2605.1,-14.0,4924.0,1.87,4.86,left_skewed,True,True,True,True,high,robust_scaling_or_transform,-1335.5,572.5,heavy_tailed,quantile_transform_or_robust_scaler,True,True,False,True,True,False,False,True,0.8,treat_as_categorical,"high_skew, high_outliers, discrete",0.0
